row_index,cluster_index,cluster_representative
698,0,geodesic dreams of buckminster fuller
699,3,geodesic dreams of buckminster fuller
700,8,geodesic dreams of buckminster fuller
701,8,geodesic dreams of buckminster fuller
702,8,geodesic dreams of buckminster fuller
703,8,geodesic dreams of buckminster fuller
704,8,geodesic dreams of buckminster fuller
705,8,geodesic dreams of buckminster fuller
706,8,geodesic dreams of buckminster fuller
707,8,geodesic dreams of buckminster fuller
708,8,geodesic dreams of buckminster fuller
709,8,geodesic dreams of buckminster fuller
710,8,geodesic dreams of buckminster fuller
711,8,geodesic dreams of buckminster fuller
712,8,geodesic dreams of buckminster fuller
713,0,geodesic dreams of buckminster fuller
714,8,geodesic dreams of buckminster fuller
715,0,geodesic dreams of buckminster fuller
716,8,geodesic dreams of buckminster fuller
717,8,geodesic dreams of buckminster fuller
718,8,geodesic dreams of buckminster fuller
719,8,geodesic dreams of buckminster fuller
720,0,geodesic dreams of buckminster fuller
721,8,geodesic dreams of buckminster fuller
722,8,geodesic dreams of buckminster fuller
723,8,geodesic dreams of buckminster fuller
724,0,geodesic dreams of buckminster fuller
725,8,geodesic dreams of buckminster fuller
726,8,geodesic dreams of buckminster fuller
727,8,geodesic dreams of buckminster fuller
728,8,geodesic dreams of buckminster fuller
729,0,geodesic dreams of buckminster fuller
730,8,geodesic dreams of buckminster fuller
731,8,geodesic dreams of buckminster fuller
732,8,geodesic dreams of buckminster fuller
733,8,geodesic dreams of buckminster fuller
734,0,geodesic dreams of buckminster fuller
735,0,geodesic dreams of buckminster fuller
736,8,geodesic dreams of buckminster fuller
737,8,geodesic dreams of buckminster fuller
738,8,geodesic dreams of buckminster fuller
739,3,geodesic dreams of buckminster fuller
740,7,geodesic dreams of buckminster fuller
741,7,geodesic dreams of buckminster fuller
742,6,geodesic dreams of buckminster fuller
743,6,geodesic dreams of buckminster fuller
744,6,geodesic dreams of buckminster fuller
745,6,geodesic dreams of buckminster fuller
746,6,geodesic dreams of buckminster fuller
747,6,geodesic dreams of buckminster fuller
748,6,geodesic dreams of buckminster fuller
749,6,geodesic dreams of buckminster fuller
750,6,geodesic dreams of buckminster fuller
751,6,geodesic dreams of buckminster fuller
752,6,geodesic dreams of buckminster fuller
753,6,geodesic dreams of buckminster fuller
754,6,geodesic dreams of buckminster fuller
755,6,geodesic dreams of buckminster fuller
756,6,geodesic dreams of buckminster fuller
757,6,geodesic dreams of buckminster fuller
758,6,geodesic dreams of buckminster fuller
759,0,geodesic dreams of buckminster fuller
760,1,geodesic dreams of buckminster fuller
761,0,geodesic dreams of buckminster fuller
762,6,geodesic dreams of buckminster fuller
763,0,geodesic dreams of buckminster fuller
764,0,geodesic dreams of buckminster fuller
765,0,geodesic dreams of buckminster fuller
766,0,geodesic dreams of buckminster fuller
767,0,geodesic dreams of buckminster fuller
768,8,geodesic dreams of buckminster fuller
769,3,geodesic dreams of buckminster fuller
770,3,geodesic dreams of buckminster fuller
771,8,geodesic dreams of buckminster fuller
772,0,geodesic dreams of buckminster fuller
773,0,geodesic dreams of buckminster fuller
774,0,geodesic dreams of buckminster fuller
775,9,geodesic dreams of buckminster fuller
776,0,geodesic dreams of buckminster fuller
777,0,geodesic dreams of buckminster fuller
778,0,geodesic dreams of buckminster fuller
779,0,geodesic dreams of buckminster fuller
780,0,geodesic dreams of buckminster fuller
781,0,geodesic dreams of buckminster fuller
782,6,geodesic dreams of buckminster fuller
783,0,geodesic dreams of buckminster fuller
784,6,geodesic dreams of buckminster fuller
785,6,geodesic dreams of buckminster fuller
786,3,geodesic dreams of buckminster fuller
787,3,geodesic dreams of buckminster fuller
788,0,geodesic dreams of buckminster fuller
789,0,geodesic dreams of buckminster fuller
790,0,geodesic dreams of buckminster fuller
791,0,geodesic dreams of buckminster fuller
792,0,geodesic dreams of buckminster fuller
793,0,geodesic dreams of buckminster fuller
794,1,geodesic dreams of buckminster fuller
795,1,geodesic dreams of buckminster fuller
796,1,geodesic dreams of buckminster fuller
797,1,geodesic dreams of buckminster fuller
798,1,geodesic dreams of buckminster fuller
799,1,geodesic dreams of buckminster fuller
800,1,geodesic dreams of buckminster fuller
801,1,geodesic dreams of buckminster fuller
802,1,geodesic dreams of buckminster fuller
803,1,geodesic dreams of buckminster fuller
804,1,geodesic dreams of buckminster fuller
805,1,geodesic dreams of buckminster fuller
806,1,geodesic dreams of buckminster fuller
807,1,geodesic dreams of buckminster fuller
808,1,geodesic dreams of buckminster fuller
809,1,geodesic dreams of buckminster fuller
810,1,geodesic dreams of buckminster fuller
811,1,geodesic dreams of buckminster fuller
812,1,geodesic dreams of buckminster fuller
813,1,geodesic dreams of buckminster fuller
814,1,geodesic dreams of buckminster fuller
815,1,geodesic dreams of buckminster fuller
816,1,geodesic dreams of buckminster fuller
817,1,geodesic dreams of buckminster fuller
818,1,geodesic dreams of buckminster fuller
819,1,geodesic dreams of buckminster fuller
820,1,geodesic dreams of buckminster fuller
821,0,geodesic dreams of buckminster fuller
822,6,geodesic dreams of buckminster fuller
823,1,geodesic dreams of buckminster fuller
824,1,geodesic dreams of buckminster fuller
825,1,geodesic dreams of buckminster fuller
826,1,geodesic dreams of buckminster fuller
827,1,geodesic dreams of buckminster fuller
828,1,geodesic dreams of buckminster fuller
829,1,geodesic dreams of buckminster fuller
830,1,geodesic dreams of buckminster fuller
831,0,geodesic dreams of buckminster fuller
832,6,geodesic dreams of buckminster fuller
833,0,geodesic dreams of buckminster fuller
834,0,geodesic dreams of buckminster fuller
835,0,geodesic dreams of buckminster fuller
836,0,geodesic dreams of buckminster fuller
837,0,geodesic dreams of buckminster fuller
838,0,geodesic dreams of buckminster fuller
839,0,geodesic dreams of buckminster fuller
840,6,geodesic dreams of buckminster fuller
841,0,geodesic dreams of buckminster fuller
842,0,geodesic dreams of buckminster fuller
843,0,geodesic dreams of buckminster fuller
844,5,cute fluffy baby armadillo kitten hybrid mixed creature character concept
845,5,cute fluffy baby armadillo kitten hybrid mixed creature character concept
846,5,cute fluffy baby armadillo kitten hybrid mixed creature character concept
847,5,cute fluffy baby armadillo kitten hybrid mixed creature character concept
848,5,cute fluffy baby armadillo kitten hybrid mixed creature character concept
849,5,cute fluffy baby armadillo kitten hybrid mixed creature character concept
850,5,cute fluffy baby armadillo kitten hybrid mixed creature character concept
851,5,cute fluffy baby armadillo kitten hybrid mixed creature character concept
852,5,cute fluffy baby armadillo kitten hybrid mixed creature character concept
853,5,cute fluffy baby armadillo kitten hybrid mixed creature character concept
854,5,cute fluffy baby armadillo kitten hybrid mixed creature character concept
855,5,cute fluffy baby armadillo kitten hybrid mixed creature character concept
856,5,cute fluffy baby armadillo kitten hybrid mixed creature character concept
857,5,cute fluffy baby armadillo kitten hybrid mixed creature character concept
858,5,cute fluffy baby armadillo kitten hybrid mixed creature character concept
859,5,cute fluffy baby armadillo kitten hybrid mixed creature character concept
860,5,cute fluffy baby armadillo kitten hybrid mixed creature character concept
861,5,cute fluffy baby armadillo kitten hybrid mixed creature character concept
862,5,cute fluffy baby armadillo kitten hybrid mixed creature character concept
863,5,cute fluffy baby armadillo kitten hybrid mixed creature character concept
864,0,geodesic dreams of buckminster fuller
865,0,geodesic dreams of buckminster fuller
866,0,geodesic dreams of buckminster fuller
867,0,geodesic dreams of buckminster fuller
868,0,geodesic dreams of buckminster fuller
869,0,geodesic dreams of buckminster fuller
870,0,geodesic dreams of buckminster fuller
871,0,geodesic dreams of buckminster fuller
872,0,geodesic dreams of buckminster fuller
873,0,geodesic dreams of buckminster fuller
874,7,geodesic dreams of buckminster fuller
875,7,geodesic dreams of buckminster fuller
876,0,geodesic dreams of buckminster fuller
877,0,geodesic dreams of buckminster fuller
878,0,geodesic dreams of buckminster fuller
879,6,geodesic dreams of buckminster fuller
880,0,geodesic dreams of buckminster fuller
881,0,geodesic dreams of buckminster fuller
882,0,geodesic dreams of buckminster fuller
883,0,geodesic dreams of buckminster fuller
884,0,geodesic dreams of buckminster fuller
885,0,geodesic dreams of buckminster fuller
886,0,geodesic dreams of buckminster fuller
887,0,geodesic dreams of buckminster fuller
888,0,geodesic dreams of buckminster fuller
889,0,geodesic dreams of buckminster fuller
890,0,geodesic dreams of buckminster fuller
891,0,geodesic dreams of buckminster fuller
892,0,geodesic dreams of buckminster fuller
893,6,geodesic dreams of buckminster fuller
894,6,geodesic dreams of buckminster fuller
895,3,geodesic dreams of buckminster fuller
896,3,geodesic dreams of buckminster fuller
897,3,geodesic dreams of buckminster fuller
898,3,geodesic dreams of buckminster fuller
899,3,geodesic dreams of buckminster fuller
900,3,geodesic dreams of buckminster fuller
901,3,geodesic dreams of buckminster fuller
902,0,geodesic dreams of buckminster fuller
903,0,geodesic dreams of buckminster fuller
904,0,geodesic dreams of buckminster fuller
905,0,geodesic dreams of buckminster fuller
906,0,geodesic dreams of buckminster fuller
907,3,geodesic dreams of buckminster fuller
908,3,geodesic dreams of buckminster fuller
909,3,geodesic dreams of buckminster fuller
910,6,geodesic dreams of buckminster fuller
911,8,geodesic dreams of buckminster fuller
912,0,geodesic dreams of buckminster fuller
913,0,geodesic dreams of buckminster fuller
914,0,geodesic dreams of buckminster fuller
915,6,geodesic dreams of buckminster fuller
916,6,geodesic dreams of buckminster fuller
917,6,geodesic dreams of buckminster fuller
918,6,geodesic dreams of buckminster fuller
919,6,geodesic dreams of buckminster fuller
920,6,geodesic dreams of buckminster fuller
921,6,geodesic dreams of buckminster fuller
922,6,geodesic dreams of buckminster fuller
923,6,geodesic dreams of buckminster fuller
924,6,geodesic dreams of buckminster fuller
925,6,geodesic dreams of buckminster fuller
926,6,geodesic dreams of buckminster fuller
927,6,geodesic dreams of buckminster fuller
928,6,geodesic dreams of buckminster fuller
929,0,geodesic dreams of buckminster fuller
930,0,geodesic dreams of buckminster fuller
931,0,geodesic dreams of buckminster fuller
932,0,geodesic dreams of buckminster fuller
933,0,geodesic dreams of buckminster fuller
934,0,geodesic dreams of buckminster fuller
935,0,geodesic dreams of buckminster fuller
936,0,geodesic dreams of buckminster fuller
937,0,geodesic dreams of buckminster fuller
938,0,geodesic dreams of buckminster fuller
939,0,geodesic dreams of buckminster fuller
940,0,geodesic dreams of buckminster fuller
941,0,geodesic dreams of buckminster fuller
942,0,geodesic dreams of buckminster fuller
943,0,geodesic dreams of buckminster fuller
944,0,geodesic dreams of buckminster fuller
945,0,geodesic dreams of buckminster fuller
946,6,geodesic dreams of buckminster fuller
947,8,geodesic dreams of buckminster fuller
948,0,geodesic dreams of buckminster fuller
949,0,geodesic dreams of buckminster fuller
950,6,geodesic dreams of buckminster fuller
951,6,geodesic dreams of buckminster fuller
952,6,geodesic dreams of buckminster fuller
953,0,geodesic dreams of buckminster fuller
954,8,geodesic dreams of buckminster fuller
955,3,geodesic dreams of buckminster fuller
956,3,geodesic dreams of buckminster fuller
957,0,geodesic dreams of buckminster fuller
958,0,geodesic dreams of buckminster fuller
959,0,geodesic dreams of buckminster fuller
960,0,geodesic dreams of buckminster fuller
961,0,geodesic dreams of buckminster fuller
962,0,geodesic dreams of buckminster fuller
963,0,geodesic dreams of buckminster fuller
964,0,geodesic dreams of buckminster fuller
965,0,geodesic dreams of buckminster fuller
966,0,geodesic dreams of buckminster fuller
967,0,geodesic dreams of buckminster fuller
968,0,geodesic dreams of buckminster fuller
969,9,geodesic dreams of buckminster fuller
970,9,geodesic dreams of buckminster fuller
971,0,geodesic dreams of buckminster fuller
972,0,geodesic dreams of buckminster fuller
973,0,geodesic dreams of buckminster fuller
974,0,geodesic dreams of buckminster fuller
975,0,geodesic dreams of buckminster fuller
976,0,geodesic dreams of buckminster fuller
977,0,geodesic dreams of buckminster fuller
978,0,geodesic dreams of buckminster fuller
979,0,geodesic dreams of buckminster fuller
980,0,geodesic dreams of buckminster fuller
981,0,geodesic dreams of buckminster fuller
982,0,geodesic dreams of buckminster fuller
983,0,geodesic dreams of buckminster fuller
984,0,geodesic dreams of buckminster fuller
985,0,geodesic dreams of buckminster fuller
986,0,geodesic dreams of buckminster fuller
987,6,geodesic dreams of buckminster fuller
988,0,geodesic dreams of buckminster fuller
989,0,geodesic dreams of buckminster fuller
990,0,geodesic dreams of buckminster fuller
991,0,geodesic dreams of buckminster fuller
992,0,geodesic dreams of buckminster fuller
993,0,geodesic dreams of buckminster fuller
994,0,geodesic dreams of buckminster fuller
995,9,geodesic dreams of buckminster fuller
996,9,geodesic dreams of buckminster fuller
997,0,geodesic dreams of buckminster fuller
998,0,geodesic dreams of buckminster fuller
999,0,geodesic dreams of buckminster fuller
1000,0,geodesic dreams of buckminster fuller
1001,0,geodesic dreams of buckminster fuller
1002,0,geodesic dreams of buckminster fuller
1003,0,geodesic dreams of buckminster fuller
1004,0,geodesic dreams of buckminster fuller
1005,0,geodesic dreams of buckminster fuller
1006,4,geodesic dreams of buckminster fuller
1007,1,geodesic dreams of buckminster fuller
